"Time","BPS-AOT","BPS-JIT","EPS-AOT","EPS-JIT","FUS-AOT","FUS-JIT","SRS-AOT","SRS-JIT"
2024-04-29 18:27:58,224,227,224,223,227,228,230,227
2024-04-29 18:27:59,224,227,224,223,227,228,230,227
2024-04-29 18:28:00,224,227,224,223,227,228,230,227
2024-04-29 18:28:01,224,227,224,223,227,228,230,227
2024-04-29 18:28:02,224,227,224,223,227,228,230,227
2024-04-29 18:28:03,224,227,224,223,227,228,230,227
2024-04-29 18:28:04,224,227,224,223,227,228,230,227
2024-04-29 18:28:05,224,227,224,223,227,228,230,227
2024-04-29 18:28:06,224,227,224,223,227,228,230,227
2024-04-29 18:28:07,224,227,224,223,227,228,230,227
2024-04-29 18:28:08,224,227,224,223,227,228,230,227
2024-04-29 18:28:09,224,227,224,223,227,228,230,227
2024-04-29 18:28:10,224,227,224,223,227,228,230,227
2024-04-29 18:28:11,224,227,224,223,227,228,230,227
2024-04-29 18:28:12,224,227,224,223,227,228,230,227
2024-04-29 18:28:13,224,227,224,223,227,228,230,227
2024-04-29 18:28:14,224,227,224,223,227,228,230,227
2024-04-29 18:28:15,224,227,224,223,227,228,230,227
2024-04-29 18:28:16,224,227,224,223,227,228,230,227
2024-04-29 18:28:17,224,227,224,223,227,228,230,227
2024-04-29 18:28:18,224,227,224,223,227,228,230,227
2024-04-29 18:28:19,224,227,224,223,227,228,230,227
2024-04-29 18:28:20,224,227,224,223,227,228,230,227
2024-04-29 18:28:21,224,227,224,223,227,228,230,227
2024-04-29 18:28:22,224,227,224,223,227,228,230,227
2024-04-29 18:28:23,224,227,224,223,227,228,230,227
2024-04-29 18:28:24,224,227,224,223,227,228,230,227
2024-04-29 18:28:25,224,227,224,223,227,228,230,227
2024-04-29 18:28:26,224,227,224,223,227,228,230,227
2024-04-29 18:28:27,224,227,224,223,227,228,230,227
2024-04-29 18:28:28,224,227,224,223,227,228,230,227
2024-04-29 18:28:29,224,227,224,223,227,228,230,227
2024-04-29 18:28:30,224,227,224,223,227,228,230,227
2024-04-29 18:28:31,224,227,224,223,227,228,230,227
2024-04-29 18:28:32,224,227,224,223,227,228,230,227
2024-04-29 18:28:33,224,227,224,223,227,228,230,227
2024-04-29 18:28:34,224,227,224,223,227,228,230,227
2024-04-29 18:28:35,224,227,224,223,227,228,230,227
2024-04-29 18:28:36,224,227,224,223,227,228,230,227
2024-04-29 18:28:37,224,227,224,223,227,228,230,227
2024-04-29 18:28:38,224,227,224,223,227,228,230,227
2024-04-29 18:28:39,224,227,224,223,227,228,230,227
2024-04-29 18:28:40,224,227,224,223,227,228,230,227
2024-04-29 18:28:41,224,227,224,223,227,228,230,227
2024-04-29 18:28:42,224,227,224,223,227,228,230,227
2024-04-29 18:28:43,224,227,224,223,227,228,230,227
2024-04-29 18:28:44,224,227,224,223,227,228,230,227
2024-04-29 18:28:45,224,227,224,223,227,228,230,227
2024-04-29 18:28:46,224,227,224,223,227,228,230,227
2024-04-29 18:28:47,224,227,224,223,227,228,230,227
2024-04-29 18:28:48,224,227,224,223,227,228,230,227
2024-04-29 18:28:49,224,227,224,223,227,228,230,227
2024-04-29 18:28:50,224,227,224,223,227,228,230,227
2024-04-29 18:28:51,224,227,224,223,227,228,230,227
2024-04-29 18:28:52,224,227,224,223,227,228,230,227
2024-04-29 18:28:53,224,227,224,223,227,228,230,227
2024-04-29 18:28:54,224,227,224,223,227,228,230,227
2024-04-29 18:28:55,224,227,224,223,227,228,230,227
2024-04-29 18:28:56,224,227,224,223,227,228,230,227
2024-04-29 18:28:57,224,227,224,223,227,228,230,227
2024-04-29 18:28:58,224,227,224,223,227,228,230,227
2024-04-29 18:28:59,224,227,224,223,227,228,230,227
2024-04-29 18:29:00,224,227,224,223,227,228,230,227
2024-04-29 18:29:01,224,227,224,223,227,228,230,227
2024-04-29 18:29:02,224,227,224,223,227,228,230,227
2024-04-29 18:29:03,224,227,224,223,227,228,230,227
2024-04-29 18:29:04,224,227,224,223,227,228,230,227
2024-04-29 18:29:05,224,227,224,223,227,228,230,227
2024-04-29 18:29:06,224,227,224,223,227,228,230,227
2024-04-29 18:29:07,224,227,224,223,227,228,230,227
2024-04-29 18:29:08,224,227,224,223,227,228,230,227
2024-04-29 18:29:09,224,227,224,223,227,228,230,227
2024-04-29 18:29:10,224,227,224,223,227,228,230,227
2024-04-29 18:29:11,224,227,224,223,227,228,230,227
2024-04-29 18:29:12,224,227,224,223,227,228,230,227
2024-04-29 18:29:13,224,227,224,223,227,228,230,227
2024-04-29 18:29:14,224,227,224,223,227,228,230,227
2024-04-29 18:29:15,224,227,224,223,227,228,230,227
2024-04-29 18:29:16,224,227,224,223,227,228,230,227
2024-04-29 18:29:17,224,227,224,223,227,228,230,227
2024-04-29 18:29:18,224,227,224,223,227,228,230,227
2024-04-29 18:29:19,224,227,224,223,227,228,230,227
2024-04-29 18:29:20,224,227,224,223,227,228,230,227
2024-04-29 18:29:21,224,227,224,223,227,228,230,227
2024-04-29 18:29:22,224,227,224,223,227,228,230,227
2024-04-29 18:29:23,224,227,224,223,227,228,230,227
2024-04-29 18:29:24,224,227,224,223,227,228,230,227
2024-04-29 18:29:25,224,227,224,223,227,228,230,227
2024-04-29 18:29:26,224,227,224,223,227,228,230,227
2024-04-29 18:29:27,224,227,224,223,227,228,230,227
2024-04-29 18:29:28,224,227,224,223,227,228,230,227
2024-04-29 18:29:29,224,227,224,223,227,228,230,227
2024-04-29 18:29:30,224,227,224,223,227,228,230,227
2024-04-29 18:29:31,224,227,224,223,227,228,230,227
2024-04-29 18:29:32,224,227,224,223,227,228,230,227
2024-04-29 18:29:33,224,227,224,223,227,228,230,227
2024-04-29 18:29:34,224,227,224,223,227,228,230,227
2024-04-29 18:29:35,224,227,224,223,227,228,230,227
2024-04-29 18:29:36,224,227,224,223,227,228,230,227
2024-04-29 18:29:37,224,227,224,223,227,228,230,227
2024-04-29 18:29:38,224,227,224,223,227,228,230,227
2024-04-29 18:29:39,224,227,224,223,227,228,230,227
2024-04-29 18:29:40,224,227,224,223,227,228,230,227
2024-04-29 18:29:41,224,227,224,223,227,228,230,227
2024-04-29 18:29:42,224,227,224,223,227,228,230,227
2024-04-29 18:29:43,224,227,224,223,227,228,230,227
2024-04-29 18:29:44,224,227,224,223,227,228,230,227
2024-04-29 18:29:45,224,227,224,223,227,228,230,227
2024-04-29 18:29:46,224,227,224,223,227,228,230,227
2024-04-29 18:29:47,224,227,224,223,227,228,230,227
2024-04-29 18:29:48,224,227,224,223,227,228,230,227
2024-04-29 18:29:49,224,227,224,223,227,228,230,227
2024-04-29 18:29:50,224,227,224,223,227,228,230,227
2024-04-29 18:29:51,224,227,224,223,227,228,230,227
2024-04-29 18:29:52,224,227,224,223,227,228,230,227
2024-04-29 18:29:53,224,227,224,223,227,228,230,227
2024-04-29 18:29:54,224,227,224,223,227,228,230,227
2024-04-29 18:29:55,224,227,224,223,227,228,230,227
2024-04-29 18:29:56,224,227,224,223,227,228,230,227
2024-04-29 18:29:57,224,227,224,223,227,228,230,227
2024-04-29 18:29:58,224,227,224,223,227,228,230,227
2024-04-29 18:29:59,224,227,224,223,227,228,230,227
2024-04-29 18:30:00,224,227,224,223,227,228,230,227
2024-04-29 18:30:01,224,227,224,223,227,228,230,227
2024-04-29 18:30:02,224,227,224,223,227,228,230,227
2024-04-29 18:30:03,224,227,224,223,227,228,230,227
2024-04-29 18:30:04,224,227,224,223,227,228,230,227
2024-04-29 18:30:05,224,227,224,223,227,228,230,227
2024-04-29 18:30:06,224,227,224,223,227,228,230,227
2024-04-29 18:30:07,224,227,224,223,227,228,230,227
2024-04-29 18:30:08,224,227,224,223,227,228,230,227
2024-04-29 18:30:09,224,227,224,223,227,228,230,227
2024-04-29 18:30:10,224,227,224,223,227,228,230,227
2024-04-29 18:30:11,224,227,224,223,227,228,230,227
2024-04-29 18:30:12,224,227,224,223,227,228,230,227
2024-04-29 18:30:13,224,227,224,223,227,228,230,227
2024-04-29 18:30:14,224,227,224,223,227,228,230,227
2024-04-29 18:30:15,224,227,224,223,227,228,230,227
2024-04-29 18:30:16,224,227,224,223,227,228,230,227
2024-04-29 18:30:17,224,227,224,223,227,228,230,227
2024-04-29 18:30:18,224,227,224,223,227,228,230,227
2024-04-29 18:30:19,224,227,224,223,227,228,230,227
2024-04-29 18:30:20,224,227,224,223,227,228,230,227
2024-04-29 18:30:21,224,227,224,223,227,228,230,227
2024-04-29 18:30:22,224,227,224,223,227,228,230,227
2024-04-29 18:30:23,224,227,224,223,227,228,230,227
2024-04-29 18:30:24,224,227,224,223,227,228,230,227
2024-04-29 18:30:25,224,227,224,223,227,228,230,227
2024-04-29 18:30:26,224,227,224,223,227,228,230,227
2024-04-29 18:30:27,224,227,224,223,227,228,230,227
2024-04-29 18:30:28,224,227,224,223,227,228,230,227
2024-04-29 18:30:29,224,227,224,223,227,228,230,227
2024-04-29 18:30:30,224,227,224,223,227,228,230,227
2024-04-29 18:30:31,224,227,224,223,227,228,230,227
2024-04-29 18:30:32,224,227,224,223,227,228,230,227
2024-04-29 18:30:33,224,227,224,223,227,228,230,227
2024-04-29 18:30:34,224,227,224,223,227,228,230,227
2024-04-29 18:30:35,224,227,224,223,227,228,230,227
2024-04-29 18:30:36,224,227,224,223,227,228,230,227
2024-04-29 18:30:37,224,227,224,223,227,228,230,227
2024-04-29 18:30:38,224,227,224,223,227,228,230,227
2024-04-29 18:30:39,224,227,224,223,227,228,230,227
2024-04-29 18:30:40,224,227,224,223,227,228,230,227
2024-04-29 18:30:41,224,227,224,223,227,228,230,227
2024-04-29 18:30:42,224,227,224,223,227,228,230,227
2024-04-29 18:30:43,224,227,224,223,227,228,230,227
2024-04-29 18:30:44,224,227,224,223,227,228,230,227
2024-04-29 18:30:45,224,227,224,223,227,228,230,227
2024-04-29 18:30:46,224,227,224,223,227,228,230,227
2024-04-29 18:30:47,224,227,224,223,227,228,230,227
2024-04-29 18:30:48,224,227,224,223,227,228,230,227
2024-04-29 18:30:49,224,227,224,223,227,228,230,227
2024-04-29 18:30:50,224,227,224,223,227,228,230,227
2024-04-29 18:30:51,224,227,224,223,227,228,230,227
2024-04-29 18:30:52,224,227,224,223,227,228,230,227
2024-04-29 18:30:53,224,227,224,223,227,228,230,227
2024-04-29 18:30:54,224,227,224,223,227,228,230,227
2024-04-29 18:30:55,224,227,224,223,227,228,230,227
2024-04-29 18:30:56,224,227,224,223,227,228,230,227
2024-04-29 18:30:57,224,227,224,223,227,228,230,227
2024-04-29 18:30:58,224,227,224,223,227,228,230,227
2024-04-29 18:30:59,224,227,224,223,227,228,230,227
2024-04-29 18:31:00,224,227,224,223,227,228,230,227
2024-04-29 18:31:01,224,227,224,223,227,228,230,227
2024-04-29 18:31:02,224,227,224,223,227,228,230,227
2024-04-29 18:31:03,224,227,224,223,227,228,230,227
2024-04-29 18:31:04,224,227,224,223,227,228,230,227
2024-04-29 18:31:05,224,227,224,223,227,228,230,227
2024-04-29 18:31:06,224,227,224,223,227,228,230,227
2024-04-29 18:31:07,224,227,224,223,227,228,230,227
2024-04-29 18:31:08,224,227,224,223,227,228,230,227
2024-04-29 18:31:09,224,227,224,223,227,228,230,227
2024-04-29 18:31:10,224,227,224,223,227,228,230,227
2024-04-29 18:31:11,224,227,224,223,227,228,230,227
2024-04-29 18:31:12,224,227,224,223,227,228,230,227
2024-04-29 18:31:13,224,227,224,223,227,228,230,227
2024-04-29 18:31:14,224,227,224,223,227,228,230,227
2024-04-29 18:31:15,224,227,224,223,227,228,230,227
2024-04-29 18:31:16,224,227,224,223,227,228,230,227
2024-04-29 18:31:17,224,227,224,223,227,228,230,227
2024-04-29 18:31:18,224,227,224,223,227,228,230,227
2024-04-29 18:31:19,224,227,224,223,227,228,230,227
2024-04-29 18:31:20,224,227,224,223,227,228,230,227
2024-04-29 18:31:21,224,227,224,223,227,228,230,227
2024-04-29 18:31:22,224,227,224,223,227,228,230,227
2024-04-29 18:31:23,224,227,224,223,227,228,230,227
2024-04-29 18:31:24,224,227,224,223,227,228,230,227
2024-04-29 18:31:25,224,227,224,223,227,228,230,227
2024-04-29 18:31:26,224,227,224,223,227,228,230,227
2024-04-29 18:31:27,224,227,224,223,227,228,230,227
2024-04-29 18:31:28,224,227,224,223,227,228,230,227
2024-04-29 18:31:29,224,227,224,223,227,228,230,227
2024-04-29 18:31:30,224,227,224,223,227,228,230,227
2024-04-29 18:31:31,224,227,224,223,227,228,230,227
2024-04-29 18:31:32,224,227,224,223,227,228,230,227
2024-04-29 18:31:33,224,227,224,223,227,228,230,227
2024-04-29 18:31:34,224,227,224,223,227,228,230,227
2024-04-29 18:31:35,224,227,224,223,227,228,230,227
2024-04-29 18:31:36,224,227,224,223,227,228,230,227
2024-04-29 18:31:37,224,227,224,223,227,228,230,227
2024-04-29 18:31:38,224,227,224,223,227,228,230,227
2024-04-29 18:31:39,224,227,224,223,227,228,230,227
2024-04-29 18:31:40,224,227,224,223,227,228,230,227
2024-04-29 18:31:41,224,227,224,223,227,228,230,227
2024-04-29 18:31:42,224,227,224,223,227,228,230,227
2024-04-29 18:31:43,224,227,224,223,227,228,230,227
2024-04-29 18:31:44,224,227,224,223,227,228,230,227
2024-04-29 18:31:45,224,227,224,223,227,228,230,227
2024-04-29 18:31:46,224,227,224,223,227,228,230,227
2024-04-29 18:31:47,224,227,224,223,227,228,230,227
2024-04-29 18:31:48,224,227,224,223,227,228,230,227
2024-04-29 18:31:49,224,227,224,223,227,228,230,227
2024-04-29 18:31:50,224,227,224,223,227,228,230,227
2024-04-29 18:31:51,224,227,224,223,227,228,230,227
2024-04-29 18:31:52,224,227,224,223,227,228,230,227
2024-04-29 18:31:53,224,227,224,223,227,228,230,227
2024-04-29 18:31:54,224,227,224,223,227,228,230,227
2024-04-29 18:31:55,224,227,224,223,227,228,230,227
2024-04-29 18:31:56,224,227,224,223,227,228,230,227
2024-04-29 18:31:57,224,227,224,223,227,228,230,227
2024-04-29 18:31:58,224,227,224,223,227,228,230,227
2024-04-29 18:31:59,224,227,224,223,227,228,230,227
2024-04-29 18:32:00,224,227,224,223,227,228,230,227
2024-04-29 18:32:01,224,227,224,223,227,228,230,227
2024-04-29 18:32:02,224,227,224,223,227,228,230,227
2024-04-29 18:32:03,224,227,224,223,227,228,230,227
2024-04-29 18:32:04,224,227,224,223,227,228,230,227
2024-04-29 18:32:05,224,227,224,223,227,228,230,227
2024-04-29 18:32:06,224,227,224,223,227,228,230,227
2024-04-29 18:32:07,224,227,224,223,227,228,230,227
2024-04-29 18:32:08,224,227,224,223,227,228,230,227
2024-04-29 18:32:09,224,227,224,223,227,228,230,227
2024-04-29 18:32:10,224,227,224,223,227,228,230,227
2024-04-29 18:32:11,224,227,224,223,227,228,230,227
2024-04-29 18:32:12,224,227,224,223,227,228,230,227
2024-04-29 18:32:13,224,227,224,223,227,228,230,227
2024-04-29 18:32:14,224,227,224,223,227,228,230,227
2024-04-29 18:32:15,224,227,224,223,227,228,230,227
2024-04-29 18:32:16,224,227,224,223,227,228,230,227
2024-04-29 18:32:17,224,227,224,223,227,228,230,227
2024-04-29 18:32:18,224,227,224,223,227,228,230,227
2024-04-29 18:32:19,224,227,224,223,227,228,230,227
2024-04-29 18:32:20,224,227,224,223,227,228,230,227
2024-04-29 18:32:21,224,227,224,223,227,228,230,227
2024-04-29 18:32:22,224,227,224,223,227,228,230,227
2024-04-29 18:32:23,224,227,224,223,227,228,230,227
2024-04-29 18:32:24,224,227,224,223,227,228,230,227
2024-04-29 18:32:25,224,227,224,223,227,228,230,227
2024-04-29 18:32:26,224,227,224,223,227,228,230,227
2024-04-29 18:32:27,224,227,224,223,227,228,230,227
2024-04-29 18:32:28,224,227,224,223,227,228,230,227
2024-04-29 18:32:29,224,227,224,223,227,228,230,227
2024-04-29 18:32:30,224,227,224,223,227,228,230,227
2024-04-29 18:32:31,224,227,224,223,227,228,230,227
2024-04-29 18:32:32,224,227,224,223,227,228,230,227
2024-04-29 18:32:33,224,227,224,223,227,228,230,227
2024-04-29 18:32:34,224,227,224,223,227,228,230,227
2024-04-29 18:32:35,224,227,224,223,227,228,230,227
2024-04-29 18:32:36,224,227,224,223,227,228,230,227
2024-04-29 18:32:37,224,227,224,223,227,228,230,227
2024-04-29 18:32:38,224,227,224,223,227,228,230,227
2024-04-29 18:32:39,224,227,224,223,227,228,230,227
2024-04-29 18:32:40,224,227,224,223,227,228,230,227
2024-04-29 18:32:41,224,227,224,223,227,228,230,227
2024-04-29 18:32:42,224,227,224,223,227,228,230,227
2024-04-29 18:32:43,224,227,224,223,227,228,230,227
2024-04-29 18:32:44,224,227,224,223,227,228,230,227
2024-04-29 18:32:45,224,227,224,223,227,228,230,227
2024-04-29 18:32:46,224,227,224,223,227,228,230,227
2024-04-29 18:32:47,224,227,224,223,227,228,230,227
2024-04-29 18:32:48,224,227,224,223,227,228,230,227
2024-04-29 18:32:49,224,227,224,223,227,228,230,227
2024-04-29 18:32:50,224,227,224,223,227,228,230,227
2024-04-29 18:32:51,224,227,224,223,227,228,230,227
2024-04-29 18:32:52,224,227,224,223,227,228,230,227
2024-04-29 18:32:53,224,227,224,223,227,228,230,227
2024-04-29 18:32:54,224,227,224,223,227,228,230,227
2024-04-29 18:32:55,224,227,224,223,227,228,230,227
2024-04-29 18:32:56,224,227,224,223,227,228,230,227
2024-04-29 18:32:57,224,227,224,223,227,228,230,227
2024-04-29 18:32:58,224,227,224,223,227,228,230,227
2024-04-29 18:32:59,224,227,224,223,227,228,230,227
2024-04-29 18:33:00,224,227,224,223,227,228,230,227
2024-04-29 18:33:01,224,227,224,223,227,228,230,227
2024-04-29 18:33:02,224,227,224,223,227,228,230,227
2024-04-29 18:33:03,224,227,224,223,227,228,230,227
2024-04-29 18:33:04,224,227,224,223,227,228,230,227
2024-04-29 18:33:05,224,227,224,223,227,228,230,227
2024-04-29 18:33:06,224,227,224,223,227,228,230,227
2024-04-29 18:33:07,224,227,224,223,227,228,230,227
2024-04-29 18:33:08,224,227,224,223,227,228,230,227
2024-04-29 18:33:09,224,227,224,223,227,228,230,227
2024-04-29 18:33:10,224,227,224,223,227,228,230,227
2024-04-29 18:33:11,224,227,224,223,227,228,230,227
2024-04-29 18:33:12,224,227,224,223,227,228,230,227
2024-04-29 18:33:13,224,227,224,223,227,228,230,227
2024-04-29 18:33:14,224,227,224,223,227,228,230,227
2024-04-29 18:33:15,224,227,224,223,227,228,230,227
2024-04-29 18:33:16,224,227,224,223,227,228,230,227
2024-04-29 18:33:17,224,227,224,223,227,228,230,227
2024-04-29 18:33:18,224,227,224,223,227,228,230,227
2024-04-29 18:33:19,224,227,224,223,227,228,230,227
2024-04-29 18:33:20,224,227,224,223,227,228,230,227
2024-04-29 18:33:21,224,227,224,223,227,228,230,227
2024-04-29 18:33:22,224,227,224,223,227,228,230,227
2024-04-29 18:33:23,224,227,224,223,227,228,230,227
2024-04-29 18:33:24,224,227,224,223,227,228,230,227
2024-04-29 18:33:25,224,227,224,223,227,228,230,227
2024-04-29 18:33:26,224,227,224,223,227,228,230,227
2024-04-29 18:33:27,224,227,224,223,227,228,230,227
2024-04-29 18:33:28,224,227,224,223,227,228,230,227
2024-04-29 18:33:29,224,227,224,223,227,228,230,227
2024-04-29 18:33:30,224,227,224,223,227,228,230,227
2024-04-29 18:33:31,224,227,224,223,227,228,230,227
2024-04-29 18:33:32,224,227,224,223,227,228,230,227
2024-04-29 18:33:33,224,227,224,223,227,228,230,227
2024-04-29 18:33:34,224,227,224,223,227,228,230,227
2024-04-29 18:33:35,224,227,224,223,227,228,230,227
2024-04-29 18:33:36,224,227,224,223,227,228,230,227
2024-04-29 18:33:37,224,227,224,223,227,228,230,227
2024-04-29 18:33:38,224,227,224,223,227,228,230,227
2024-04-29 18:33:39,224,227,224,223,227,228,230,227
2024-04-29 18:33:40,224,227,224,223,227,228,230,227
2024-04-29 18:33:41,224,227,224,223,227,228,230,227
2024-04-29 18:33:42,224,227,224,223,227,228,230,227
2024-04-29 18:33:43,224,227,224,223,227,228,230,227
2024-04-29 18:33:44,224,227,224,223,227,228,230,227
2024-04-29 18:33:45,224,227,224,223,227,228,230,227
2024-04-29 18:33:46,224,227,224,223,227,228,230,227
2024-04-29 18:33:47,224,227,224,223,227,228,230,227
2024-04-29 18:33:48,224,227,224,223,227,228,230,227
2024-04-29 18:33:49,224,227,224,223,227,228,230,227
2024-04-29 18:33:50,224,227,224,223,227,228,230,227
2024-04-29 18:33:51,224,227,224,223,227,228,230,227
2024-04-29 18:33:52,224,227,224,223,227,228,230,227
2024-04-29 18:33:53,224,227,224,223,227,228,230,227
2024-04-29 18:33:54,224,227,224,223,227,228,230,227
2024-04-29 18:33:55,224,227,224,223,227,228,230,227
2024-04-29 18:33:56,224,227,224,223,227,228,230,227
2024-04-29 18:33:57,224,227,224,223,227,228,230,227
2024-04-29 18:33:58,224,227,224,223,227,228,230,227
2024-04-29 18:33:59,224,227,224,223,227,228,230,227
2024-04-29 18:34:00,224,227,224,223,227,228,230,227
2024-04-29 18:34:01,224,227,224,223,227,228,230,227
2024-04-29 18:34:02,224,227,224,223,227,228,230,227
2024-04-29 18:34:03,224,227,224,223,227,228,230,227
2024-04-29 18:34:04,224,227,224,223,227,228,230,227
2024-04-29 18:34:05,224,227,224,223,227,228,230,227
2024-04-29 18:34:06,224,227,224,223,227,228,230,227
2024-04-29 18:34:07,224,227,224,223,227,228,230,227
2024-04-29 18:34:08,224,227,224,223,227,228,230,227
2024-04-29 18:34:09,224,227,224,223,227,228,230,227
2024-04-29 18:34:10,224,227,224,223,227,228,230,227
2024-04-29 18:34:11,224,227,224,223,227,228,230,227
2024-04-29 18:34:12,224,227,224,223,227,228,230,227
2024-04-29 18:34:13,224,227,224,223,227,228,230,227
2024-04-29 18:34:14,224,227,224,223,227,228,230,227
2024-04-29 18:34:15,224,227,224,223,227,228,230,227
2024-04-29 18:34:16,224,227,224,223,227,228,230,227
2024-04-29 18:34:17,224,227,224,223,227,228,230,227
2024-04-29 18:34:18,224,227,224,223,227,228,230,227
2024-04-29 18:34:19,224,227,224,223,227,228,230,227
2024-04-29 18:34:20,224,227,224,223,227,228,230,227
2024-04-29 18:34:21,224,227,224,223,227,228,230,227
2024-04-29 18:34:22,224,227,224,223,227,228,230,227
2024-04-29 18:34:23,224,227,224,223,227,228,230,227
2024-04-29 18:34:24,224,227,224,223,227,228,230,227
2024-04-29 18:34:25,224,227,224,223,227,228,230,227
2024-04-29 18:34:26,224,227,224,223,227,228,230,227
2024-04-29 18:34:27,224,227,224,223,227,228,230,227
2024-04-29 18:34:28,224,227,224,223,227,228,230,227
2024-04-29 18:34:29,224,227,224,223,227,228,230,227
2024-04-29 18:34:30,224,227,224,223,227,228,230,227
2024-04-29 18:34:31,224,227,224,223,227,228,230,227
2024-04-29 18:34:32,224,227,224,223,227,228,230,227
2024-04-29 18:34:33,224,227,224,223,227,228,230,227
2024-04-29 18:34:34,224,227,224,223,227,228,230,227
2024-04-29 18:34:35,224,227,224,223,227,228,230,227
2024-04-29 18:34:36,224,227,224,223,227,228,230,227
2024-04-29 18:34:37,224,227,224,223,227,228,230,227
2024-04-29 18:34:38,224,227,224,223,227,228,230,227
2024-04-29 18:34:39,224,227,224,223,227,228,230,227
2024-04-29 18:34:40,224,227,224,223,227,228,230,227
2024-04-29 18:34:41,224,227,224,223,227,228,230,227
2024-04-29 18:34:42,224,227,224,223,227,228,230,227
2024-04-29 18:34:43,224,227,224,223,227,228,230,227
2024-04-29 18:34:44,224,227,224,223,227,228,230,227
2024-04-29 18:34:45,224,227,224,223,227,228,230,227
2024-04-29 18:34:46,224,227,224,223,227,228,230,227
2024-04-29 18:34:47,224,227,224,223,227,228,230,227
2024-04-29 18:34:48,224,227,224,223,227,228,230,227
2024-04-29 18:34:49,224,227,224,223,227,228,230,227
2024-04-29 18:34:50,224,227,224,223,227,228,230,227
2024-04-29 18:34:51,224,227,224,223,227,228,230,227
2024-04-29 18:34:52,224,227,224,223,227,228,230,227
2024-04-29 18:34:53,224,227,224,223,227,228,230,227
2024-04-29 18:34:54,224,227,224,223,227,228,230,227
2024-04-29 18:34:55,224,227,224,223,227,228,230,227
2024-04-29 18:34:56,224,227,224,223,227,228,230,227
2024-04-29 18:34:57,224,227,224,223,227,228,230,227
2024-04-29 18:34:58,224,227,224,223,227,228,230,227
2024-04-29 18:34:59,224,227,224,223,227,228,230,227
2024-04-29 18:35:00,224,227,224,223,227,228,230,227
2024-04-29 18:35:01,224,227,224,223,227,228,230,227
2024-04-29 18:35:02,224,227,224,223,227,228,230,227
2024-04-29 18:35:03,224,227,224,223,227,228,230,227
2024-04-29 18:35:04,224,227,224,223,227,228,230,227
2024-04-29 18:35:05,224,227,224,223,227,228,230,227
2024-04-29 18:35:06,224,227,224,223,227,228,230,227
2024-04-29 18:35:07,224,227,224,223,227,228,230,227
2024-04-29 18:35:08,224,227,224,223,227,228,230,227
2024-04-29 18:35:09,224,227,224,223,227,228,230,227
2024-04-29 18:35:10,224,227,224,223,227,228,230,227
2024-04-29 18:35:11,224,227,224,223,227,228,230,227
2024-04-29 18:35:12,224,227,224,223,227,228,230,227
2024-04-29 18:35:13,224,227,224,223,227,228,230,227
2024-04-29 18:35:14,224,227,224,223,227,228,230,227
2024-04-29 18:35:15,224,227,224,223,227,228,230,227
2024-04-29 18:35:16,224,227,224,223,227,228,230,227
2024-04-29 18:35:17,224,227,224,223,227,228,230,227
2024-04-29 18:35:18,224,227,224,223,227,228,230,227
2024-04-29 18:35:19,224,227,224,223,227,228,230,227
2024-04-29 18:35:20,224,227,224,223,227,228,230,227
2024-04-29 18:35:21,224,227,224,223,227,228,230,227
2024-04-29 18:35:22,224,227,224,223,227,228,230,227
2024-04-29 18:35:23,224,227,224,223,227,228,230,227
2024-04-29 18:35:24,224,227,224,223,227,228,230,227
2024-04-29 18:35:25,224,227,224,223,227,228,230,227
2024-04-29 18:35:26,224,227,224,223,227,228,230,227
2024-04-29 18:35:27,224,227,224,223,227,228,230,227
2024-04-29 18:35:28,224,227,224,223,227,228,230,227
2024-04-29 18:35:29,224,227,224,223,227,228,230,227
2024-04-29 18:35:30,224,227,224,223,227,228,230,227
2024-04-29 18:35:31,224,227,224,223,227,228,230,227
2024-04-29 18:35:32,224,227,224,223,227,228,230,227
2024-04-29 18:35:33,224,227,224,223,227,228,230,227
2024-04-29 18:35:34,224,227,224,223,227,228,230,227
2024-04-29 18:35:35,224,227,224,223,227,228,230,227
2024-04-29 18:35:36,224,227,224,223,227,228,230,227
2024-04-29 18:35:37,224,227,224,223,227,228,230,227
2024-04-29 18:35:38,224,227,224,223,227,228,230,227
2024-04-29 18:35:39,224,227,224,223,227,228,230,227
2024-04-29 18:35:40,224,227,224,223,227,228,230,227
2024-04-29 18:35:41,224,227,224,223,227,228,230,227
2024-04-29 18:35:42,224,227,224,223,227,228,230,227
2024-04-29 18:35:43,224,227,224,223,227,228,230,227
2024-04-29 18:35:44,224,227,224,223,227,228,230,227
2024-04-29 18:35:45,224,227,224,223,227,228,230,227
2024-04-29 18:35:46,224,227,224,223,227,228,230,227
2024-04-29 18:35:47,224,227,224,223,227,228,230,227
2024-04-29 18:35:48,224,227,224,223,227,228,230,227
2024-04-29 18:35:49,224,227,224,223,227,228,230,227
2024-04-29 18:35:50,224,227,224,223,227,228,230,227
2024-04-29 18:35:51,224,227,224,223,227,228,230,227
2024-04-29 18:35:52,224,227,224,223,227,228,230,227
2024-04-29 18:35:53,224,227,224,223,227,228,230,227
2024-04-29 18:35:54,224,227,224,223,227,228,230,227
2024-04-29 18:35:55,224,227,224,223,227,228,230,227
2024-04-29 18:35:56,224,227,224,223,227,228,230,227
2024-04-29 18:35:57,224,227,224,223,227,228,230,227
